circle_cluster_id,alt_cluster_id,dist_m,time_overlap_s,overlap_frac,circle_lat,circle_lon,alt_lat,alt_lon,lat,lon,lat_mean,lon_mean
3.0,2.0,447.2167433096088,20.0,1.0,-32.16160218215812,116.97916093839032,-32.161675,116.98391111111113,-32.16160218215812,116.97916093839032,-32.16163859107906,116.98153602475072
3.0,3.0,223.10423628024623,52.0,1.0,-32.16160218215812,116.97916093839032,-32.16184047619048,116.98151428571428,-32.16160218215812,116.97916093839032,-32.1617213291743,116.9803376120523
3.0,4.0,143.66626480797925,28.0,1.0,-32.16160218215812,116.97916093839032,-32.161987499999995,116.97770416666664,-32.16160218215812,116.97916093839032,-32.16179484107906,116.97843255252849
3.0,5.0,232.1984225361901,28.0,1.0,-32.16160218215812,116.97916093839032,-32.16171666666666,116.97669791666668,-32.16160218215812,116.97916093839032,-32.16165942441239,116.9779294275285
3.0,6.0,549.962877919574,24.0,0.8571428571428571,-32.16160218215812,116.97916093839032,-32.161649999999995,116.97331875,-32.16160218215812,116.97916093839032,-32.16162609107906,116.97623984419516
4.0,7.0,50.74405114866119,44.0,1.0,-32.16109198717949,116.97067705128204,-32.160777777777774,116.9702861111111,-32.16109198717949,116.97067705128204,-32.16093488247863,116.97048158119657
9.0,9.0,382.10875612256154,24.0,0.8571428571428571,-32.13150777777778,117.04126555555555,-32.13407083333334,117.0385625,-32.13150777777778,117.04126555555555,-32.13278930555556,117.03991402777777
10.0,10.0,42.10316549047466,32.0,0.8,-32.13467272727272,117.03671666666663,-32.134969444444444,117.0364388888889,-32.13467272727272,117.03671666666663,-32.13482108585858,117.03657777777777
11.0,10.0,262.08995974178123,12.0,0.3,-32.13429242424242,117.03377272727276,-32.134969444444444,117.0364388888889,-32.13429242424242,117.03377272727276,-32.134630934343434,117.03510580808083
11.0,11.0,182.10735674178605,24.0,0.6,-32.13429242424242,117.03377272727276,-32.13380416666667,117.03192666666666,-32.13429242424242,117.03377272727276,-32.13404829545455,117.03284969696972
12.0,11.0,57.99073324187016,36.0,1.0,-32.13328333333334,117.031895,-32.13380416666667,117.03192666666666,-32.13328333333334,117.031895,-32.13354375,117.03191083333334
13.0,11.0,253.74465165607612,16.0,0.36363636363636365,-32.132419444444444,117.0297847222222,-32.13380416666667,117.03192666666666,-32.132419444444444,117.0297847222222,-32.13311180555556,117.03085569444443
13.0,12.0,142.33995043323213,24.0,0.5454545454545454,-32.132419444444444,117.0297847222222,-32.13215,117.02830694444444,-32.132419444444444,117.0297847222222,-32.132284722222224,117.02904583333333
14.0,12.0,398.19245242532907,20.0,0.45454545454545453,-32.12925866402116,117.02581200396826,-32.13215,117.02830694444444,-32.12925866402116,117.02581200396826,-32.13070433201058,117.02705947420634
14.0,13.0,74.66580460385583,24.0,1.0,-32.12925866402116,117.02581200396826,-32.129702380952374,117.02640714285714,-32.12925866402116,117.02581200396826,-32.129480522486766,117.0261095734127
14.0,14.0,80.81382286120935,20.0,1.0,-32.12925866402116,117.02581200396826,-32.128930555555556,117.02657777777776,-32.12925866402116,117.02581200396826,-32.12909460978835,117.026194890873
20.0,16.0,394.3369935160502,8.0,0.2222222222222222,-32.16780833333333,117.13097166666668,-32.167602688172046,117.12678924731183,-32.16780833333333,117.13097166666668,-32.16770551075269,117.12888045698926
21.0,16.0,329.71375459972865,112.0,0.9333333333333333,-32.16658345621393,117.12349980391716,-32.167602688172046,117.12678924731183,-32.16658345621393,117.12349980391716,-32.16709307219298,117.1251445256145
21.0,17.0,51.19611065069603,24.0,1.0,-32.16658345621393,117.12349980391716,-32.166533333333334,117.12404047619049,-32.16658345621393,117.12349980391716,-32.16655839477363,117.12377014005382
24.0,20.0,131.76115960108203,12.0,0.5,-32.20113958333333,117.19223020833331,-32.20231666666667,117.19206904761904,-32.20113958333333,117.19223020833331,-32.201728125,117.19214962797618
24.0,21.0,136.5309787059995,32.0,0.7272727272727273,-32.20113958333333,117.19223020833331,-32.20001111111112,117.19165833333336,-32.20113958333333,117.19223020833331,-32.20057534722223,117.19194427083335
25.0,21.0,474.556445411971,12.0,0.2727272727272727,-32.19700163179412,117.18808230254928,-32.20001111111112,117.19165833333336,-32.19700163179412,117.18808230254928,-32.19850637145262,117.18987031794131
25.0,22.0,174.76208050121244,32.0,1.0,-32.19700163179412,117.18808230254928,-32.196299999999994,117.18642037037036,-32.19700163179412,117.18808230254928,-32.19665081589706,117.18725133645981
26.0,24.0,279.5720834994044,32.0,1.0,-32.12298924242424,116.9885841089466,-32.12137037037038,116.99085555555556,-32.12298924242424,116.9885841089466,-32.12217980639731,116.98971983225107
26.0,25.0,56.90689599986127,120.0,1.0,-32.12298924242424,116.9885841089466,-32.123221505376335,116.98912258064514,-32.12298924242424,116.9885841089466,-32.12310537390029,116.98885334479587
26.0,26.0,281.59713227021876,28.0,1.0,-32.12298924242424,116.9885841089466,-32.1242875,116.98601666666669,-32.12298924242424,116.9885841089466,-32.123638371212124,116.98730038780664
28.0,31.0,170.50903088878175,40.0,0.625,-31.867987577160495,117.05084552469135,-31.86772058823529,117.05262352941178,-31.867987577160495,117.05084552469135,-31.867854082697892,117.05173452705156
28.0,32.0,122.78432035052593,20.0,0.7142857142857143,-31.867987577160495,117.05084552469135,-31.868081250000003,117.04955,-31.867987577160495,117.05084552469135,-31.868034413580247,117.05019776234568
29.0,37.0,83.57425231820972,20.0,1.0,-31.558435185185186,117.16203148148148,-31.55914722222222,117.16231388888887,-31.558435185185186,117.16203148148148,-31.558791203703702,117.16217268518517
30.0,38.0,442.8206406246123,20.0,0.8333333333333334,-31.553953333333332,117.15979,-31.557935714285716,117.15979285714286,-31.553953333333332,117.15979,-31.555944523809522,117.15979142857142
31.0,39.0,80.06848538950835,24.0,1.0,-31.549513164983164,117.15831792592591,-31.549759523809524,117.15911190476189,-31.549513164983164,117.15831792592591,-31.549636344396344,117.1587149153439
31.0,40.0,122.31854174795905,28.0,1.0,-31.549513164983164,117.15831792592591,-31.548572916666664,117.15764791666666,-31.549513164983164,117.15831792592591,-31.549043040824913,117.15798292129628
31.0,41.0,359.36789809035264,12.0,0.5,-31.549513164983164,117.15831792592591,-31.548669047619047,117.15465714285712,-31.549513164983164,117.15831792592591,-31.549091106301105,117.15648753439152
32.0,43.0,314.51053006530896,40.0,1.0,-31.475247831790128,117.1692230169753,-31.476343939393946,117.1722803030303,-31.475247831790128,117.1692230169753,-31.475795885592035,117.1707516600028
32.0,44.0,96.99610115339948,92.0,1.0,-31.475247831790128,117.1692230169753,-31.475138194444444,117.16820833333334,-31.475247831790128,117.1692230169753,-31.475193013117284,117.16871567515432
32.0,45.0,387.51639615065756,20.0,0.7142857142857143,-31.475247831790128,117.1692230169753,-31.474404166666663,117.16525833333333,-31.475247831790128,117.1692230169753,-31.474825999228393,117.16724067515432
33.0,49.0,30.239681723296624,52.0,0.9285714285714286,-31.38642939814815,117.30707986111112,-31.38617555555556,117.30696555555556,-31.38642939814815,117.30707986111112,-31.386302476851853,117.30702270833334
34.0,56.0,28.836253297099102,96.0,1.0,-31.393008697089943,117.65703981481482,-31.393141071428573,117.6567785714286,-31.393008697089943,117.65703981481482,-31.393074884259256,117.65690919312172
35.0,65.0,298.87899330706495,20.0,1.0,-31.40393451291186,118.19222994641356,-31.402797222222222,118.19508333333332,-31.40393451291186,118.19222994641356,-31.40336586756704,118.19365663987344
35.0,66.0,92.89100410990174,128.0,1.0,-31.40393451291186,118.19222994641356,-31.404165656565656,118.1912893939394,-31.40393451291186,118.19222994641356,-31.404050084738756,118.19175967017648
35.0,67.0,236.88408059479303,32.0,1.0,-31.40393451291186,118.19222994641356,-31.40377777777778,118.18974074074076,-31.40393451291186,118.19222994641356,-31.403856145344818,118.19098534357715
35.0,68.0,342.31373987043776,16.0,0.8,-31.40393451291186,118.19222994641356,-31.40370277777778,118.18863333333331,-31.40393451291186,118.19222994641356,-31.40381864534482,118.19043163987344
36.0,70.0,115.75773265917212,20.0,1.0,-31.392704166666668,118.26816250000002,-31.392836111111112,118.26937222222222,-31.392704166666668,118.26816250000002,-31.392770138888892,118.26876736111112
37.0,71.0,42.747868347226024,76.0,1.0,-31.387551736111114,118.26681597222222,-31.387601666666665,118.2672625,-31.387551736111114,118.26681597222222,-31.387576701388888,118.26703923611112
37.0,72.0,149.28355700941884,24.0,1.0,-31.387551736111114,118.26681597222222,-31.38715952380952,118.26531190476187,-31.387551736111114,118.26681597222222,-31.387355629960318,118.26606393849204
38.0,75.0,283.9953265574955,24.0,0.375,-31.411059780092593,118.44444239004628,-31.411632352941176,118.4473588235294,-31.411059780092593,118.44444239004628,-31.411346066516884,118.44590060678783
38.0,76.0,160.17779625662234,32.0,1.0,-31.411059780092593,118.44444239004628,-31.41216296296296,118.44552777777776,-31.411059780092593,118.44444239004628,-31.411611371527776,118.44498508391202
38.0,77.0,74.40856945062194,20.0,1.0,-31.411059780092593,118.44444239004628,-31.411672222222226,118.44475833333333,-31.411059780092593,118.44444239004628,-31.41136600115741,118.4446003616898
38.0,78.0,83.6698969204136,36.0,1.0,-31.411059780092593,118.44444239004628,-31.41139833333333,118.443655,-31.411059780092593,118.44444239004628,-31.411229056712962,118.44404869502314
38.0,79.0,64.05871804061435,20.0,1.0,-31.411059780092593,118.44444239004628,-31.410594444444445,118.44404444444444,-31.411059780092593,118.44444239004628,-31.41082711226852,118.44424341724536
38.0,80.0,102.08894519380826,32.0,1.0,-31.411059780092593,118.44444239004628,-31.410144444444445,118.44452592592592,-31.411059780092593,118.44444239004628,-31.41060211226852,118.4444841579861
39.0,88.0,12.972367541978373,28.0,1.0,-31.57699375,118.07765625,-31.577061111111114,118.07754444444446,-31.57699375,118.07765625,-31.577027430555557,118.07760034722223
40.0,90.0,62.80333175358179,36.0,0.9,-31.63103939393939,117.9617303030303,-31.63052051282051,117.9619923076923,-31.63103939393939,117.9617303030303,-31.63077995337995,117.9618613053613
41.0,91.0,342.7866726172623,16.0,0.8,-31.636746875,117.95420416666668,-31.637913888888885,117.95085277777775,-31.636746875,117.95420416666668,-31.637330381944444,117.95252847222221
44.0,93.0,5.819281202887594,28.0,1.0,-31.709539583333335,117.811875,-31.709488888888888,117.8118597222222,-31.709539583333335,117.811875,-31.70951423611111,117.8118673611111
45.0,99.0,31.942353204980066,20.0,0.8333333333333334,-31.842066666666668,117.53820416666667,-31.841888095238097,117.53846904761905,-31.842066666666668,117.53820416666667,-31.841977380952383,117.53833660714287
